id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
4409518857696201,I3ZCZwi8h,1892578610,巨浪5178,【月底出利空——操作篇】每个月底都会不一样，这个月也不例外，贸易战升级，全球市场大跌，人民币对美元贬值加速操作计划：当前股票持仓几乎空仓（1只沪市风险股、1只沪市软件股用于测试）。市场背景复杂严峻，并充满不确定性，准备继续选股并等待#职业小散课堂##上证指数##创业板#今日看盘超话#科创板##中美贸易战再次升级#,,,,"职业小散课堂,上证指数,创业板,科创板,中美贸易战再次升级",1,1,0,2019-08-26 12:44,微博 weibo.com,https://wx4.sinaimg.cn/large/70ce7532gy1g6cz0mrqs7j20qe0fvmyx.jpg,,,,普通用户,非会员,0
4409436473095116,I3Xu7cZbe,6157042567,唐伯虎不点秋香,【美国对部分中国商品关税豁免】#中美贸易战再次升级#米国的贸易保护主义虽然一再升级，但是他们并不傻，知道对很多中国商品的依赖性很强，所以推出了一个关税豁免程序。第一、二批清单中已有一定产品被豁免关税，第一批清单中有大约27%的商品获得了豁免，主要都是对中国依赖程度极高的商品，一旦,,,,中美贸易战再次升级,0,0,0,2019-08-26 07:17,,,,,,普通用户,会员,7
4408911845504235,I3JPWn5TZ,1463940480,书痴-小屋,今天，#中美贸易战再次升级#8月24日，#美方宣布将提高对约5500亿美元中国输美商品加征关税#的税率，中方对此坚决反对。这种单边、霸凌的贸易保护主义和极限施压行径，违背中美两国元首共识，违背相互尊重、平等互利的原则，严重破坏多边贸易体制和正常国际贸易秩序，必将自食其果。中方强烈敦促美方不要误判形势，不要低估中国人民的决心，立即停止错误做法，否则一切后果由美方承担。,,福州·胖子饭店,,"中美贸易战再次升级,美方宣布将提高对约5500亿美元中国输美商品加征关税",1,1,0,2019-08-24 20:32,iPhone客户端,https://wx1.sinaimg.cn/large/5741f580gy1g6b1m10sufj20zk0nnq6o.jpg,,,,普通用户,非会员,0
4408716931708058,I3ELz7alk,6157042567,唐伯虎不点秋香,金毛大统领推特下令：“奉天承运，总统诏曰：就此命令伟大的美国公司必须立即开始寻找中国以外的替代方案，包括把公司带回美国，在本土生产制造。孤家今日午后就会再飙一次关税。这是美利坚的伟大机遇。钦此！”#中美贸易战再次升级##美中贸易战争##反击贸易战#,,,,"中美贸易战再次升级,美中贸易战争,反击贸易战",0,0,3,2019-08-24 07:38,,https://wx2.sinaimg.cn/large/006IGk2bgy1g6af8xuj47j30k00cr405.jpg,,,,普通用户,会员,7
4408111391689828,I3p0T75Bi,1768012474,田家广讲习所,#中美贸易战再次升级#枪响之后，谁是赢家？,,,,中美贸易战再次升级,1,1,0,2019-08-22 15:31,iPhone客户端,https://wx4.sinaimg.cn/large/6961babaly1g68hnjprlvj20go0c7tas.jpg,,,,黄V,非会员,0
4407334523056017,I34NScP0B,2274828892,国学观天下,中美竞争大风暴正在形成：美国在5月曾将华为公司列入出口黑名单，随后又推迟3个月再实施相关禁令，8月19日，美国宣布再将禁令推迟90天。恰在#中美贸易战再次升级#和香港问题国际化之际，特朗普总统又批准#美国向台湾出售武器#价值80亿美元的F-16V战斗机。从中美一年多的较量看，美国对华极限施压手段已经从经贸领域扩大到、金融、人权、宗教和军事领域，一方面说明美国过去的对华手段没效果，另一方面说明美国有意扩大对抗领域，尽管风险很大。事实上，美国也在最长期的对抗准备，这种“破罐子破摔”的架势才真的令中国头疼，才是中国面临的最大的战略挑战，因为中国从根本上没有意愿与美国对抗，而不采取对抗手段又难以对付美国这种力量型无赖霸权。在此情况下，北京要做的是#全球战略#上有舍有得，#局部战略#上出击，战术上避免迎头撞击，为最后的出击争取时间。,,,,"中美贸易战再次升级,美国向台湾出售武器,全球战略,局部战略",8,10,3,2019-08-20 12:04,微博 weibo.com,"https://wx2.sinaimg.cn/large/8797225cgy1g660gurno9j20s20l2afm.jpg,https://wx2.sinaimg.cn/large/8797225cgy1g660gu8bnqj20s20l2q69.jpg,https://wx4.sinaimg.cn/large/8797225cgy1g660gu92u1j20s20l2ahb.jpg,https://wx4.sinaimg.cn/large/8797225cgy1g660hm6t2ej215g0u07fe.jpg",,,,黄V,非会员,0
4402685807639056,I17RWw3gA,1842615533,CCTV今日亚洲,#对华施压##中美贸易战再次升级#【美加码对华施压的三大谎言全破产！】北京时间6号凌晨，中国商务部宣布，中国相关企业已经暂停采购美国农产品，作为对美国最新一轮对华关税的回应。而在5号交易时段内，美股创下2019年以来最大跌幅，主要原因正是中美之间不断升级的贸易摩擦。LCCTV今日亚洲的微博视频,,,,"对华施压,中美贸易战再次升级",2,0,3,2019-08-07 16:12,微博视频号,,"http://f.video.weibocdn.com/004vtxSrlx07w29SaB8c01041203pZsr0E020.mp4?label=mp4_720p&template=1280x720.24.0&trans_finger=3e5d616a0b846b231c063771e4afedd3&ori=0&ps=1BVp4ysnknHVZu&Expires=1763213680&ssig=EU7m27M35l&KID=unistore,video",,,普通用户,非会员,0
4402679910415413,I17Ir1K4d,5808591121,用户5808591121,发布了头条文章：《特朗普一意孤行，美内部抱团取暖，白宫前高官用前所未有的话回应》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O特朗普一意孤行，美内部抱团取暖，白宫前高官用前所未有的话回应,http://t.cn/AiT4bMce,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,0,0,2019-08-07 15:49,微博 weibo.com,,,,,普通用户,非会员,0
4402365559492114,I0ZxpDPkC,1732112365,NOWnews今日新闻,【贸易战遭池鱼之殃　全球500大富豪身价共缩水1170亿美元】中美贸易战再起，各界专家学者皆忧心会进一步升级，演变成货币、汇率的全面金融战争，许多人在全球股市动荡中遭受池鱼之殃，彭博亿万富翁指数（BloombergBillionairesIndex）显示，在周一美股创下今年来最大跌幅后，全球前500位富豪的财富净值共缩水2.1%，相当于1170亿美元，其中又以亚马逊创办人贝佐斯最惨，身家减少34亿美元。综合外媒报导，中美贸易战升温，导致投资人看衰股票市场，相继抛售手中持股。除了#中美贸易战再次升级#，香港持续2个月的反送中示威也是主要原因之一，连带影响经济成长和打击港股表现，香港经济日报指出，从香港上市公司获得收入的、最富有的10人中，自7月23日以来的合共净资产已减少190亿美元。不过，虽然全球股市惨绿一片，但榜上的前500大富豪仍握有近5.4兆美元，相较今年1月1日增加11%。即便有中美贸易战及股市的打击，目前贝佐斯仍以1100亿美元的身价，继续位居富豪榜榜首。据路透社6日的报导指出，贝佐斯在7月最后3天卖出价值约18亿美元的#亚马逊股票#，紧接着又在8月的头两天再出售价值9.9亿美元的公司股票，使上周出售的股票总价值达到28亿美元。贝佐斯曾表示，计划每年出售价值10亿美元股票，以资助他的航天公司BlueOrigin。更多精彩报导详见《NOWnews今日新闻》网，本文由NOWnews授权报导欢迎关注NOWnews今日新闻新浪微博#nownews今日新闻#www.nownews.com,,,,"中美贸易战再次升级,亚马逊股票,nownews今日新闻",0,0,3,2019-08-06 19:00,微博 weibo.com,https://wx3.sinaimg.cn/large/673defedly1g5q0vjzkchj212o0pswi4.jpg,,,,蓝V,非会员,0
4400784432933945,I0kpdcjfH,1820155952,六弦小橘子,真是万绿丛中两点红啊#中美贸易战再次升级#,,,,中美贸易战再次升级,0,0,0,2019-08-02 10:17,微博轻享版,https://wx2.sinaimg.cn/large/6c7d6030gy1g5l4809xz7j20u01o0tfl.jpg,,,,普通用户,非会员,0
4400773376517505,I0k7nrlv3,1937166284,郎闯天下,#中国股市##中美贸易战再次升级##美联储降息##中美贸易磋商##今日大盘猜想#O美对中贸易再加关税！。。。上证指数sh000001,,,,"中国股市,中美贸易战再次升级,美联储降息,中美贸易磋商,今日大盘猜想",0,7,1,2019-08-02 09:33,HUAWEI nova手机,,,,,普通用户,非会员,0
4400771532014169,I0k4p8rYB,6603530531,复利很难,所以#技术面#学好了，也是可以躲过#中美贸易战再次升级#突如其来的利空的今日看盘超话开始看2800，盘中上证指数000001超话可能会v一下,,,,"技术面,中美贸易战再次升级",0,0,0,2019-08-02 09:25,微博 weibo.com,"https://wx3.sinaimg.cn/large/007cTJWXly1g5l2o0uhayj30cx0bbweo.jpg,https://wx1.sinaimg.cn/large/007cTJWXly1g5l2palg1zj30a50kbaff.jpg",,,,普通用户,非会员,0
4390025804638330,HBLYUjsDM,5808591121,用户5808591121,发布了头条文章：《天然气之战，誓与俄罗斯一较高下？特朗普暗示，美国或又要制裁？》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O天然气之战，誓与俄罗斯一较高下？特朗普暗示，美国或又要制裁？,http://t.cn/Ai0mjrKR,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,1,0,2019-07-03 17:46,微博 weibo.com,,,,,普通用户,非会员,0
4388494372143481,HB88R8ZCh,5808591121,用户5808591121,发布了头条文章：《伊朗走出最危险一步！不仅美国，英法德也对伊朗发出最后警告》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O伊朗走出最危险一步！不仅美国，英法德也对伊朗发出最后警告,http://t.cn/Ai0b7KRe,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,0,1,2019-06-29 12:20,微博 weibo.com,,,,,普通用户,非会员,0
4388489125072927,HB80olhHp,1952262350,联合国新闻中心,【G20峰会关注贸易与投资联合国呼吁每年为发展中国家中小微企业投资1万亿美元】今年的#二十国集团峰会#6月28日在#日本大阪#开幕，#贸易#与#投资#是峰会焦点议题之一。作为全球大多数经济体的支柱，通常雇佣不到250人的中小微企业常年面临融资难的问题，尤其是在发展中国家。近期#中美贸易战再次升级#让一些发展中国家的中小微企业更难获得外国投资。为应对这些挑战，联合国实体之一的国际贸易中心正致力于中小微企业的国际化。该组织在6月27日联合国#中小微企业日#正式发布《2019年中小企业竞争力展望：小企业，大投资——为可持续发展目标融资》报告。这份报告显示，每年为发展中国家的小企业额外投资1万亿美元将对有利于实现60%的#可持续发展目标#。#中美贸易战新主张#O网页链接,,,,"二十国集团峰会,日本大阪,贸易,投资,中美贸易战再次升级,中小微企业日,可持续发展目标,中美贸易战新主张",1,6,21,2019-06-29 12:00,微博 weibo.com,https://wx4.sinaimg.cn/large/745d28cely1g4hjnn5bcgj20wi0h7wln.jpg,,,,蓝V,超级会员,1
4388484514639946,HB7SXjt3Q,5808591121,用户5808591121,发布了头条文章：《特朗普“逃过一劫”！但两名心腹却相继入狱，事情还远远没有结束》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O特朗普“逃过一劫”！但两名心腹却相继入狱，事情还远远没有结束,http://t.cn/Ai04u6h5,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,0,0,2019-06-29 11:41,微博 weibo.com,,,,,普通用户,非会员,0
4388175675645767,HAZQPnGIL,5808591121,用户5808591121,"发布了头条文章：《如同""无底洞"",各国美债大抛售已""蓄势待发""!特朗普是不是该担心了》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O如同″无底洞″,各国美债大抛售已″蓄势待发″!特朗普是不是该担心了",http://t.cn/Ai0Z8vYu,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",1,1,0,2019-06-28 15:14,微博 weibo.com,,,,,普通用户,非会员,0
4388162836845578,HAZw7sIQy,5808591121,用户5808591121,发布了头条文章：《特朗普惹恼伊朗，国会议员高喊“美国必亡”!伊朗人不再忍气吞声？》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O特朗普惹恼伊朗，国会议员高喊“美国必亡”!伊朗人不再忍气吞声？,http://t.cn/Ai0Zf3Z0,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,1,1,2019-06-28 14:23,微博 weibo.com,,,,,普通用户,非会员,0
4388130511586865,HAYFZ6EOB,1952262350,联合国新闻中心,【小企业、大投资：联合国呼吁每年为中小微企业投资1万亿美元】#二十国集团峰会#今天在日本大阪开幕，贸易与投资是峰会焦点议题之一。作为全球大多数经济体的支柱，通常雇佣不到250人的中小微企业常年面临融资难的问题，尤其是在发展中国家。近期#中美贸易战再次升级#，让发展中国家的中小微企业更难获得外国投资。为应对这些挑战，联合国实体之一的国际贸易中心正致力于中小微企业的国际化。该组织在6月27日联合国#中小微企业日#正式发布《2019年中小企业竞争力展望：小企业，大投资——为可持续发展目标融资》报告。这份报告显示，每年为发展中国家的小企业额外投资1万亿美元将对有利于实现60%的可持续发展目标。#中小微企业融资##中美贸易战谁是赢家[超话],,,,"二十国集团峰会,中美贸易战再次升级,中小微企业日,中小微企业融资",1,1,23,2019-06-28 12:15,微博 weibo.com,https://wx3.sinaimg.cn/large/745d28cely1g4gqm0n5gxj20sg0iz7dk.jpg,,,,蓝V,超级会员,1
4388126937673554,HAYAdwcf0,5808591121,用户5808591121,发布了头条文章：《摊上特朗普算韩国倒霉！美国又要收保护费了，这次得掏9.15亿美元》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O摊上特朗普算韩国倒霉！美国又要收保护费了，这次得掏9.15亿美元,http://t.cn/Ai0zGe9I,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,0,3,2019-06-28 12:00,微博 weibo.com,,,,,普通用户,非会员,0
4388094323088480,HAXJCcXsc,6713484571,中航远期策略,O早间资讯上证指数sh000001#中美贸易战再次升级#,,,,中美贸易战再次升级,0,0,0,2019-06-28 09:51,联想Moto Z,,,,,普通用户,非会员,0
4388080880052579,HAXnW0dG3,5808591121,用户5808591121,发布了头条文章：《何时开打？美国、伊朗已到关键时刻！100美元的油价还有多远？》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O何时开打？美国、伊朗已到关键时刻！100美元的油价还有多远？,http://t.cn/Ai0hmkT6,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,1,1,2019-06-28 08:57,微博 weibo.com,,,,,普通用户,非会员,0
4387931822844466,HATvwbVYu,5808591121,用户5808591121,发布了头条文章：《制裁不足半月！美国就顶不住了，特朗普要和莫迪谈谈取消关税》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O制裁不足半月！美国就顶不住了，特朗普要和莫迪谈谈取消关税,http://t.cn/Ai0vVpap,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,0,2,2019-06-27 23:05,微博 weibo.com,,,,,普通用户,非会员,0
4387906858945058,HASRfBx18,5808591121,用户5808591121,发布了头条文章：《特朗普又来了！伊委原油出口岌岌可危，OPEC减产会议时间成迷》上证指数sh000001Ａ股指数sh000002#牛股##每日涨停板复盘##涨停板##龙虎榜##中美貿易戰##中美贸易战再次升级##阻击美国对华贸易战#中美贸易战谁是赢家超话#中美贸易战停火！止战！##2000亿!中美贸易战升级##中国不怕贸易战##特朗普会普京##特朗普签署紧急状态令##美国白宫总统特朗普鸡和伊万卡##特朗普内阁大逃亡##FBI探员特朗普是个该死白痴##美国总统特朗普#O特朗普又来了！伊委原油出口岌岌可危，OPEC减产会议时间成迷,http://t.cn/AipslRUC,,,"牛股,每日涨停板复盘,涨停板,龙虎榜,中美貿易戰,中美贸易战再次升级,阻击美国对华贸易战,中美贸易战停火！止战！,2000亿!中美贸易战升级,中国不怕贸易战,特朗普会普京,特朗普签署紧急状态令,美国白宫总统特朗普鸡和伊万卡,特朗普内阁大逃亡,FBI探员 特朗普是个该死白痴,美国总统特朗普",0,1,1,2019-06-27 21:26,微博 weibo.com,,,,,普通用户,非会员,0
