id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
4448665617343203,Ikq0VuOiL,5914254678,博微2009,#财经##贸易##反击贸易战#12月15日快到了，是否会增加关税，目前还是模棱两可，美方还未做出决定。特朗普将与莱特希泽、姆努钦、库德洛、纳瓦罗等人一起商量。预计他们将发表不同意见，但最终决定权将取决于特朗普。如果特朗普决定继续执行12月的关税可能会使金融市场动荡，并使中美谈判陷入僵局。许多人曾期望双方在12月15日的关税之前达成协议，但现在看来这种可能性似乎很小。现在的问题是美国是否将推迟关税或让其生效。假如12月15日美方增加关税，那么必然会引起金融、股市、期货市场动荡。最好的方式是将12月15日的关税截止日期推迟了90天，然后双方继续谈判。,,,,"财经,贸易,反击贸易战",2,1,3,2019-12-12 13:19,荣耀7 世界有点不同,,,,,普通用户,非会员,0
4448664372305835,IkpYV9FQT,2743570587,佳学基因解码基因检测,着色性干皮病是疾病英文名称XerodermaPigmentosa的中文翻译，又叫色素性干病皮病、着色性干皮症、XP病等。患者在皮肤暴露部位发生色素变化，萎缩，角化及癌变。皮肤暴露部位发生针头大小至1mm以上大小的淡暗棕色斑和皮肤干燥，日晒后可发生急性晒伤样或较持久的红斑、雀斑，可相互融合成不规则的色素沉着斑。也可发生角化棘皮瘤，可自行消退，疣状角化可发生恶变。避免日晒，不宜室外工作。可用2－5%二氧化钛霜外用，肿瘤及早切除。经过基因解码，这是一种由基因突变、父母基因的不当组合引起的遗传性疾病。根据致病基因序列的不同，有些呈现常染色体隐性的遗传病，有些呈现性连锁遗传。通过致病基因鉴定基因基因解码可以将这一预后不良的皮肤病同其他疾病区分开来，找到患者的独特性发病原因。通过基因检测可以检查患者是否是因为已经发现的病因引起的疾病。O网页链接佳学基因帮助找到致病基因，防止后代遗传！#北京·佳学基因解码基因检测基因矫正[地点]##戴佩妮表情包##bazaarv情书##高校捞两千多斤鱼##范丞丞蔡徐坤##身份证新规##反击贸易战##南方有乔木#,,,,"戴佩妮表情包,bazaarv情书,高校捞两千多斤鱼,范丞丞 蔡徐坤,身份证新规,反击贸易战,南方有乔木",0,0,0,2019-12-12 13:15,专业版微博,,,,,蓝V,会员,8
4448399493115179,Ikj5Hd4oP,1831258857,套利匠人蜂鸟,一门里，有人当面子，就得有人当里子，面子不能沾一点灰尘，流了血，里子得收着，收不住，漏到了面子上，就是毁派灭门的大事，面子请人吃一只烟，可能里子就得除掉一个人。德国宣布采用华为设备建设5G网络，意义重大。一方面说明华为设备的领先性和安全性；另一方面则侧面反映了美国的衰退之势—影响力最大的小弟之一不听话了，面子蒙灰里子收不住了。未来世界的战略格局，有从一超多强，向多极化并立演变的可能。一个衰退中的政治、军事、经济、技术（除了5G美国其他方面仍然全面领先）头号强国，一个正在和平崛起的大国，两国内部都面临巨大的债务和转型压力，大类资产一个股市在天上一个房价在天上。估计，冲突一时半会结束不了。#人民日报##德国##反击贸易战##5G#,,,,"人民日报,德国,反击贸易战,5G",2,3,23,2019-12-11 19:42,iPhone客户端,"https://wx4.sinaimg.cn/large/6d26cae9ly1g9t0cet9iaj216o1kwan0.jpg,https://wx4.sinaimg.cn/large/6d26cae9ly1g9t0c6s2lgj20hs0a0mxk.jpg,https://wx1.sinaimg.cn/large/6d26cae9ly1g9t0c73ggij20hs0a0dge.jpg,https://wx3.sinaimg.cn/large/6d26cae9ly1g9t0c7tpkxj20hs0a0t90.jpg,https://wx2.sinaimg.cn/large/6d26cae9ly1g9t0c8bletj20hs0a074k.jpg,https://wx1.sinaimg.cn/large/6d26cae9ly1g9t0c8lhqfj20hs0a0dg3.jpg,https://wx2.sinaimg.cn/large/6d26cae9ly1g9t0c8txlnj20hs0a0aab.jpg,https://wx1.sinaimg.cn/large/6d26cae9ly1g9t0c922hjj20hs0a0weq.jpg,https://wx3.sinaimg.cn/large/6d26cae9ly1g9t0c9a6tej20hs0a0wer.jpg",,,,黄V,非会员,0
4448356082401012,IkhXGa4C0,1667562430,粗胖子_cn,#人工智能##反击贸易战##ai#中国对人工智能有着非常公开、非常深入、资金极其充足的承诺。,,,,"人工智能,反击贸易战,ai",0,0,8,2019-12-11 16:49,HUAWEI Mate S,,,4448242982824267,,普通用户,非会员,0
4448092406948867,Ikb6ot9Iv,2754729695,人生第二个甲子,#反击贸易战#96岁基辛格突然发话！中美对抗后果严重，但结局早已注定！,,,,反击贸易战,10,40,50,2019-12-10 23:22,iPhone 8 Plus,"https://wx3.sinaimg.cn/large/a431d6dfly1g9s1gnw0rgj20rs0im41y.jpg,https://wx3.sinaimg.cn/large/a431d6dfly1g9s1gmhdghj20n9075n0f.jpg,https://wx4.sinaimg.cn/large/a431d6dfly1g9s1gqj3fej20j80cmjsu.jpg,https://wx4.sinaimg.cn/large/a431d6dfly1g9s1grwravj20ms0e4taz.jpg",,,,,非会员,0
4448212745907054,IkeeuoMH4,3163097691,Love迷人又嚣520张,#反击贸易战#96岁基辛格突然发话！中美对抗后果严重，但结局早已注定！,,,,反击贸易战,0,0,50,2019-12-11 07:20,Android,,,4448092406948867,,普通用户,非会员,0
4447947930005476,Ik7ln01qk,5731245808,鬼半仙,科技股高低切换很明显，一边利用高位趋势科技股加速吸引眼球，一边偷偷套现建仓低位科技股，特别是最近加速吸筹的迹象愈来愈重。这个现象10/月底的时候就公众号一直提醒你们将近半个月。所以低位好股票一定要拿的住，特别是高壁垒科技股，不要失去的时候才懂得珍惜，低位做差价容易卖飞，就不要乱动。,,,,,1,7,25,2019-12-10 13:48,,,,,,,非会员,0
4448066574255124,IkaqJhQX2,5227418622,鬼半仙粉,#微博股票##短线牛股##短线牛股##反击贸易战##股票#,,,,"微博股票,短线牛股,反击贸易战,股票",0,0,25,2019-12-10 21:39,Samsung Galaxy S8,,,4447947930005476,,普通用户,非会员,0
4448056357319077,IkaafuI1D,1684651185,刘飞洲,【中国即将进入工程师红利时代】美国《华盛顿邮报》说：2001年到2014年，仅仅十多年间，中国新开设1800所大学，培养了五百万工程、医学、技术、科学人才。是美国的十倍。美国人说，现在中国的学生，百分之四十四都学自然科学、工程学，产生大量的工程师，是美国的数倍，美国这个数据只有百分之十六。这百分之十六中，还有大量是移民。尤其是亚洲移民，比如中国，比如日本，比如印度。#股票##反击贸易战##袁隆平路边小店理发16年##房贷是贷的越多越久更好吗#,,,,"股票,反击贸易战,袁隆平路边小店理发16年,房贷是贷的越多越久更好吗",0,0,0,2019-12-10 20:58,OPPO A9,,,,,黄V,非会员,0
4448002863112498,Ik8LYd3HA,3948327006,西瓜大KING,细细的品~#反击贸易战#,,,,反击贸易战,0,0,2,2019-12-10 17:26,三星Galaxy S10+,https://wx3.sinaimg.cn/large/eb56b05ely1g9rr64nno3j21rc0u0jxr.jpg,,,,普通用户,会员,7
4447938837288439,Ik76HuA3t,2743570587,佳学基因解码基因检测,视网膜色素变性（RP），也称为毯层视网膜变性，是一种进行性、遗传性、营养不良性退行性病变，主要表现为慢性进行性视野缺失，夜盲，色素性视网膜病变和视网膜电图异常，更终可导致视力下降，根据《人体基因序列变化与疾病表征数据库》，佳学基因发现和明确了可以导致视网膜色素变性的致病基因。基因解码表明，有多种基因突变均可以导致视网膜色素变性。致病基因不同，遗传方式也是不一样的，具体的遗传方式需要经过基因解码才能明确。O网页链接佳学基因帮助找到致病基因，防止后代遗传！#北京·佳学基因解码基因检测基因矫正[地点]##戴佩妮表情包##bazaarv情书##高校捞两千多斤鱼##范丞丞蔡徐坤##身份证新规##反击贸易战##南方有乔木#,,,,"戴佩妮表情包,bazaarv情书,高校捞两千多斤鱼,范丞丞 蔡徐坤,身份证新规,反击贸易战,南方有乔木",0,0,0,2019-12-10 13:12,专业版微博,,,,,蓝V,会员,8
4447890112318082,Ik5Q79J2q,5731245808,鬼半仙,早上邮储出来大资金顶住了抛压，北向资金一开盘就汹涌而入拖住了盘面，然后期指开始做多，毕竟亲儿子出来，面子还是得顾的。证券上有缺口压力，下有跳空前期跳空上行缺口，上行压力太大，干脆主动回踩下面缺口卸力。银行就比较恼火，多周期均线反压，虽然背离但是当下情形除了主动回落造成多周期跳空背离，然后续势再往上打，才有可能突破上面的压力位，重新把趋势走好。题材方面早上无线耳机异动拉升，更多的是漫步者的带动，不碰。胎压监测主要因为万通智控水下拉升带动，然后就是毛衣和避险的稀土以及黄金出来搅局。多方发动的题材没持续力和吸引力，空方引出来的避险情绪也不是很浓烈，大家就这样打意念战。市场还没稳住，题材没主线太分化，没出来拉大旗立山头的主，市场资金没有方向。分化情况严重，没有明显的恐慌情绪，大部分个股都在水下来回震荡，都在等市场表态，一副你要敢乱来我就敢先死给你看的样子。,,,,,2,10,28,2019-12-10 09:58,,,,,,,非会员,0
4447901822443052,Ik690afy4,5227418622,鬼半仙粉,#短线牛股##股票##反击贸易战#,,,,"短线牛股,股票,反击贸易战",0,0,28,2019-12-10 10:44,Samsung Galaxy S8,,,4447890112318082,,普通用户,非会员,0
4447880779950276,Ik5B3FKwk,3741535272,我就愛渣浪,#反击贸易战#我们国家，不应该把美帝发起的贸易战当回事，华盛顿只是纸老虎。目前我们最大的阻力是国民对国货没有信心，食品安全以及伪劣产品充斥市场。所以，当务之急是要发展民族产业，严控产品质量，严把产品质量是重中之重！要向日、韩一样，真正的让国人体会到国货才是质量最好最优的产品！想想到了那时，中国将是多么的强大？区区贸易战又算什么？,,,,反击贸易战,0,1,0,2019-12-10 09:21,HUAWEI P30,,,,,普通用户,非会员,0
4446427340058141,IjtMO0f7L,1867571077,听中国,【投票：#再换手机选iOS还是安卓#】#中国近半iOS用户换机时转投安卓#界面新闻报道，相关数据分析显示，2019年上半年，约46%的iOS用户在换机时选择投入安卓阵营，比去年同期增加了2.8%。其中27.8%的苹果用户在换机时选择了华为。你再换手机时，iOS还是安卓？你再换手机时，iOS还是安卓？,,,,"再换手机选iOS还是安卓,中国近半iOS用户换机时转投安卓",21,124,5124,2019-12-06 09:05,微博 weibo.com,,,,,,非会员,0
4446910838805913,IjGmDAWOR,3009566323,鲔鲔鲔,爱国人士坚决自觉抵制“咬一口手机”！强力支持祖国全面反制美帝国主义、虚伪恶臭的伪人权主义、霸权主义！守护香港！守护新疆！香港是中国的！新疆是中国的！钓鱼岛是中国的！#守护香港##香港是中国的香港##反击贸易战#,,,,"守护香港,香港是中国的香港,反击贸易战",0,0,5124,2019-12-07 17:07,红米Redmi,,,4446427340058141,,普通用户,非会员,0
4446877900508254,IjFvw28dE,7160625498,鹤鸣九皋30,美国商界呼吁政府取消对华关税！#九皋锐评##反击贸易战#听其言观其行，毕竟川建国同志是个反复无常的人L鹤鸣九皋30的微博视频,,,,"九皋锐评,反击贸易战",0,2,1,2019-12-07 14:56,Android,,"http://f.video.weibocdn.com/001HKHMUlx07zaFhdW4o010412009EAi0E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1763221141&ssig=EyFbJhSlGt&KID=unistore,video",,,黄V,非会员,0
4446862889400334,IjF7iDrsi,6934229297,坤哥麻辣评说,美国商界呼吁政府取消对华关税！#麻辣评说##反击贸易战#听其言观其行，毕竟川建国同志是个反复无常的人L坤哥麻辣评说的微博视频,,,,"麻辣评说,反击贸易战",0,0,1,2019-12-07 13:56,点赞发财Android,,"http://f.video.weibocdn.com/001Eo0silx07zaBbn5yw010412009oAp0E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1763221141&ssig=%2F12med%2FAZy&KID=unistore,video",,,普通用户,非会员,0
4446572231834031,Ijxyv7H79,70769772,太乙亘0956,#美国商界呼吁政府取消对华关税##反击贸易战#L太乙亘0956的微博视频,,西安,,"美国商界呼吁政府取消对华关税,反击贸易战",1,0,1,2019-12-06 18:41,微博视频号,,"http://f.video.weibocdn.com/003RY3WPlx07z9jS0vEs01041200aj3n0E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1763221152&ssig=4Yp6lszTPt&KID=unistore,video",,,普通用户,非会员,0
4446488845297996,Ijvo0mefy,2743570587,佳学基因解码基因检测,精神分裂症(schizophrenia)是由基因和外界因素共同影响的常见精神类基因病，发病率很高，国内统计可高达6.55%，是精神疾病中患病率最高的一种。多起病于青壮年，常有感知，思维，情感，行为等方面的障碍和精神活动的不协调，病程迁延，常可发展为精神活动衰退等特征。可通过致病基因鉴定明确致病基因，从而防止后代遗传。O网页链接佳学基因帮助找到致病基因，防止后代遗传！#北京·佳学基因解码基因检测基因矫正[地点]##戴佩妮表情包##bazaarv情书##高校捞两千多斤鱼##范丞丞蔡徐坤##身份证新规##反击贸易战##南方有乔木#,,,,"戴佩妮表情包,bazaarv情书,高校捞两千多斤鱼,范丞丞 蔡徐坤,身份证新规,反击贸易战,南方有乔木",0,0,0,2019-12-06 13:10,专业版微博,,,,,蓝V,会员,8
4446460353376001,IjuE3eafD,7325104686,环球共读,【#反击贸易战#，天下苦美久矣！】特朗普一出手，就知有没有。从数据来看，美国经济最大的敌人应该是特朗普自己，就没有他搞不砸的贸易关系。从北约军事盟友，到五眼联盟情报伙伴，再到传统盟友，最后到普通贸易伙伴，全部得罪完了。特朗普做生意的原则果然简单粗暴：我不要你觉得，我要我觉得！,,,,反击贸易战,0,2,6,2019-12-06 11:17,帝吧超话,,,,,普通用户,非会员,0
4446393676809150,IjsUvszn0,1311833743,墨卿,就看谁先沉不住气，谁先能全面脱钩吧。这个过程，就是大家憋伤，至于伤的轻重，看谁先吐血了。是伤筋动骨还是破了一层皮，总归不能一味的求和，和平不是祈求来的，好的局面总是要在不断的摩擦中进行调整的。#反击贸易战##美国#,,,,"反击贸易战,美国",0,0,0,2019-12-06 06:52,HUAWEI P30,,,,,普通用户,非会员,0
4445508083321190,Ij5S8dVZA,2181597154,俄罗斯卫星通讯社,【中国的制裁将让美国的自尊受损】美国干涉中国内政的企图将遭致中国政府的强烈反应。俄罗斯政治学家、政治信息中心主任阿列克谢·穆欣在接受卫星社采访时就中国宣布因美国通过香港法案对其制裁时做出此番评论。上海复旦大学美国研究中心专家张家栋认为，对非政府组织而非美国官员的制裁说明了中方的反应谨慎而克制。O中国的制裁将让美国的自尊受损,,,,,48,12,295,2019-12-03 20:13,微博 weibo.com,https://wx4.sinaimg.cn/large/820887e2gy1g9jshx5v6ij20rs0f1jvh.jpg,,,,,非会员,0
4446383568628183,IjsEcAcAf,1311833743,墨卿,放眼全球，没几个国家敢对美国实施单边制裁，哪怕只是象征意义上的。中国采取的最保守，克制的制裁表面看起来没用，但实际是稳中出击，在不扩大对抗，有利于贸易谈判的前提下，对美国NOG实施制裁就是表态：你Balabala，我就打你面子，反正都是憋伤，看谁先吐血。#美国##反击贸易战##香港#,,,,"美国,反击贸易战,香港",0,1,295,2019-12-06 06:11,HUAWEI P30,,,4445508083321190,,普通用户,非会员,0
4446199274462411,IjnQXiISn,2521672650,职场见解,“美国一些人试图在中美之间重建‘柏林墙’，挑起冲突”美帝国近些年看着中国发展的越来越好，见不得我们祖国昌盛。到处挑事，通过香港闹事、新疆法案、贸易制裁各方面扰乱我们的安宁。#反击贸易战##香港是中国的香港##万恶的美帝国主义#,,,,"反击贸易战,香港是中国的香港,万恶的美帝国主义",0,1,1,2019-12-05 17:59,微博 weibo.com,https://wx1.sinaimg.cn/large/964dabcaly1g9m00pldehj20dw09dwg7.jpg,,,,黄V,非会员,0
4446068806451728,Ijkswr4o8,7000482303,期货牛7,白糖策略提示🈳️在最高点[呲牙][呲牙][呲牙]#期货##反击贸易战##白糖#,,,,"期货,反击贸易战,白糖",0,0,0,2019-12-05 09:21,iPhone客户端,"https://wx1.sinaimg.cn/large/007DLjeTly1g9ll1vv875j30qj0ihk4h.jpg,https://wx3.sinaimg.cn/large/007DLjeTly1g9ll1w2og5j306u07jdfs.jpg",,,,普通用户,非会员,0
4445902757955697,Ijg8HxnDH,1931325655,毛豆豆叔,中国还会再次出手相救吗#反击贸易战#,,南昌,,反击贸易战,0,0,2,2019-12-04 22:21,荣耀20,https://wx1.sinaimg.cn/large/731db0d7ly1g9l1z0l7wwj20f01f4wma.jpg,,,,普通用户,非会员,0
4445777747197573,IjcT4ucpT,2743570587,佳学基因解码基因检测,小脑萎缩症（SpinocerebellarAtrophy），又称脊髓小脑萎缩症或脊髓小脑失调症（SpinocerebellarAtaxia，简写为SCA），是一类基因病遗传病，涉及到很多致病基因，并根据不同致病基因，脊髓小脑萎缩症分为很多种类型。佳学基因《人体基因序列变化和疾病表征数据库》中收录了大量小脑萎缩症的疾病案例以及涉及到的基因信息，能够为小脑萎缩症患者的确诊、患者家属的遗传咨询提供最明确的指导。O网页链接佳学基因帮助找到致病基因，防止后代遗传！#北京·佳学基因解码基因检测基因矫正[地点]##戴佩妮表情包##bazaarv情书##高校捞两千多斤鱼##范丞丞蔡徐坤##身份证新规##反击贸易战##南方有乔木#,,,,"戴佩妮表情包,bazaarv情书,高校捞两千多斤鱼,范丞丞 蔡徐坤,身份证新规,反击贸易战,南方有乔木",0,0,0,2019-12-04 14:04,专业版微博,,,,,蓝V,会员,8
4445707388103608,Ijb3Ay07m,5731245808,鬼半仙,【操盘提示】只有活下来，保住本金，我们才有机会去博弈和参与翘首以盼的行情。危中有机，我们不要活在惶惶不安的日子里，眼里多看到机会，熊市机会是跌出来的，个股筹码是震出来的，试着把注意力和视线往其他地方转移一下，你会看到不一样的一片天。所处的环境一样，别人看到的是风险，而你看到的是机会，这就是格局。单边下跌通道，2900支撑上下反复区间震荡，然后再下一个平台到2850，现在也一样2850新的平台，然后继续来回反复震荡，涨到压力位了打下来，打下来了到支撑位在拉上去。把握好规律，今天是做差价的一天。昨晚公众号说了今天早上回踩然后再反抽。。。其他的看图片,,,,,5,15,32,2019-12-04 09:25,,https://wx4.sinaimg.cn/large/006fRIQwly1g9kfc6vy7vj30q71cfk8j.jpg,,,,,非会员,0
4445722478688308,IjbrVAse0,5227418622,鬼半仙粉,#短线牛股##股票##微博股票##反击贸易战#,,,,"短线牛股,股票,微博股票,反击贸易战",0,0,32,2019-12-04 10:24,Samsung Galaxy S8,,,4445707388103608,,普通用户,非会员,0
4445710977827475,Ijb9nwQhB,5731245808,鬼半仙,15号的加关税，已经是市场预期内的了，市场单边下跌，情绪低迷，就说明大家对反复无常的谈判已经麻木了，抱着最预期最差的心态来看待的。那么这个时候就会有个预期差，如果15号的关税出现大的变动，那么就是超预期，市场会一下子释放这几个月来的压抑的情绪，市场和情绪共振来一波轰轰烈烈的赚钱效应。如果没预期，照常加关税，就是市场预期内的，只不过是消息落地，那么前几天盘面下跌对冲一下，靴子落地，市场会走出独立趋势来。另外还有个预期差就是外资这几个月孜孜不倦的不断流入，就是再等这个预期差，也就是说不管预期内或者超预期，人家都能趁机捞一波，而且下半个月还有重大会议。对于人家来说现在所做的一切，就是为了后面拉高后能有足够套现的筹码砸盘。而对于现在很多的散户来说就活在各种消息和恐慌里。,,,,,5,4,35,2019-12-04 09:39,,,,,,,非会员,0
