id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5104892033369650,P23gne8Bc,7699627622,messi620,#路边社消息##反击贸易战#关键是否有反制措施,,,,"路边社消息,反击贸易战",0,0,0,2024-11-26 09:29,荣耀Magic6 Pro,"https://wx1.sinaimg.cn/large/008p4QSily1hvzdult3fxj308k09naaw.jpg,https://wx3.sinaimg.cn/large/008p4QSily1hvzdum1ojbj308i0arwff.jpg",,,,普通用户,非会员,0
5104671515478359,P1XwHmZaD,3044519221,鹏哥投研,发布了头条文章：《明年麻烦了，全是强硬派，高盛预计经济增速回落到4.5%》#特朗普崩溃了#马斯克超话#反击贸易战#股票超话投资超话O明年麻烦了，全是强硬派，高盛预计经济增速回落到4.5%,http://t.cn/A6m2nkGL,,,"特朗普崩溃了,反击贸易战",0,0,0,2024-11-25 18:53,微博 weibo.com,,,,,黄V,非会员,0
5104346635436610,P1P4HmOjg,2230091363,人鱼Andy,钱钟书的一本小说读过没😂？同名电视剧看过几集，就是挺风趣的，里面充满那年代知识分子之间的那种互相嘲讽的感觉😅?在《围城》里，可能说过这句话：“围在城里的人想逃出来，城外的人想冲进去，婚*也罢，职业也罢，人生的愿望大都如此。”确实对这句话有感触，比方说如果你考入大学里的某个专业就读，可是当你读到半途时发现该专业根本无法实现你的人生理想，于是你肯定会想改专业、改行!可是你又发现还有些人拼命想往这个专业里挤，想学习这个专业，这就如同一个“围城”，在围城里的人想逃出去，不愿意再继续学习那个专业或者从事相关领域的工作。而围城外面的人，却总想挤进这座围城，因为ta可能想学习并且在这个专业领域里就业!反正对于专业选择和就业方面面临的某种问题，《围城》里的那句话已经深刻的表达了那种城里的人想出去而城外的人想进来的状态👀!#车生活#生活超话职场超话#财经##职场那些事儿##科技##经济##职场##电动汽车##环境保护##汽车##治愈系##职场有话说##新能源汽车##成长##心理学##地球##工作日记##心理学与生活##星球##投资##国际贸易##商业##杂志大片##生活心理学##电视剧奔腾年代##人生##生活##健康##反击贸易战##贸易﻿﻿##周六夜现场##投资##心理学##我热爱的生活##电影推荐##人生感悟##人生##人性##心情##感恩##情感控##健康生活##浪漫##健康生活说#,,,,"车生活,财经,职场那些事儿,科技,经济,职场,电动汽车,环境保护,汽车,治愈系,职场有话说,新能源汽车,成长,心理学,地球,工作日记,心理学与生活,星球,投资,国际贸易,商业,杂志大片,生活心理学,电视剧奔腾年代,人生,生活,健康,反击贸易战,贸易﻿ ﻿,周六夜现场,我热爱的生活,电影推荐,人生感悟,人性,心情,感恩,情感控,健康生活,浪漫,健康生活说",0,0,3,2024-11-24 21:22,职场超话,"https://wx3.sinaimg.cn/large/84ec7e63gy1hvxn7nkkrej20mm0mmad0.jpg,https://wx4.sinaimg.cn/large/84ec7e63gy1hvxn7obkkvj20de0dejsp.jpg",,,,普通用户,非会员,0
5104208003730140,P1Lt6fEny,1255790417,东方宇宙哥,#财经##国际政治##股民交流#财经超话#反击贸易战#O网页链接,,,,"财经,国际政治,股民交流,反击贸易战",0,0,0,2024-11-24 12:11,财经超话,,,,,普通用户,非会员,0
5103975919784659,P1FqLF3r5,2230091363,人鱼Andy,难道中国大街上都是电动车，而欧美发达国家大街上真得仍然有许多燃油车😂？因为中国zf对环境保护非常重视，大力推广普及电动汽车对于环境非常有益!可能跟中国土地面积虽然广阔但实际有效可用土地不算太多有关👀!因此，怎样加强应对极端气候变化如高温干旱或者局部洪涝的影响?只能够紧抓废气排放，让纯电汽车快速替换掉燃油汽车是一个好方式!另外因为新能源领域目前一直都是国家的大政方针，恰好电动汽车是新能源领域里一个重要组成部分，所以国家花费大力气支持电动汽车的发展是情有可原的!欧洲市场上确实有许多汽车是燃油汽车，但许多都是以前生产的，而现在他们确实也在提倡逐步使用更多的电动汽车，目的也是为环保着想!欧盟推广电动汽车的力度可能不像中国那么明显，因为欧盟不是一个大国家，它是由许多小国家组成的，所以可能私下会有很多不同的声音，有时决策行动很难迅速统一!不过欧盟只是在淘汰燃油汽车的道路上会更慢而已，不代表他们不会根本改变，不代表他们的汽车企业不研发、制造、销售纯电动汽车标所需时间将更久!北美市场上新能源汽车速度也是逐步增加的，但是因为性价比和价格因素可以导致许多人并不想现在就购买纯电汽车，许多顾客现在喜欢选择购买混插动力汽车，因为性价比和价格，此车型更令他们心动……!职场超话#财经##职场那些事儿##职场有话说##职场#生活超话#经济##生活心理学##治愈系##投资##成长##商业##工作日记##人生##科技##心理学##投资##工作日记##健康##星球#环保超话#环境保护##地球##周六夜现场##新能源汽车##汽车##我与汽车的日常##电动汽车##车生活##国际贸易##贸易﻿﻿##反击贸易战#,,,,"财经,职场那些事儿,职场有话说,职场,经济,生活心理学,治愈系,投资,成长,商业,工作日记,人生,科技,心理学,健康,星球,环境保护,地球,周六夜现场,新能源汽车,汽车,我与汽车的日常,电动汽车,车生活,国际贸易,贸易﻿ ﻿,反击贸易战",0,0,0,2024-11-23 20:49,生活超话,"https://wx3.sinaimg.cn/large/84ec7e63gy1hvwgncsn0gj20m80m8acl.jpg,https://wx2.sinaimg.cn/large/84ec7e63gy1hvwgndjle1j20m80m8dlq.jpg",,,,普通用户,非会员,0
5103184618718160,P1kQtAzZu,3176105483,苍龙飞天79,#反击贸易战#面对特朗普的贸易攻势，中国已经准备好了一系列有效的反击措施。首先是通过法律手段，向世界贸易组织提起诉讼，争取国际支持。其次是在经贸层面，中国可以减少对美国国债的需求，从而影响美元的稳定性。此外，中国还可以通过对美国关键产品的高关税来打击其核心产业，特别是农产品和高科技产品。这些措施不仅会影响美国的就业和经济增长，还会动摇其在全球供应链中的地位。另外，中国也在积极发展内部市场，推动国内大循环，减少对外部市场的依赖。通过自主研发和技术突破，中国努力克服“卡脖子”的关键技术难题，实现自主可控。与此同时，中国还加强与第三方国家的合作，通过减免关税、扩大投资等方式，巩固和发展自身的国际市场影响力。最后，中国强调通过对话和谈判解决争端的重要性，呼吁各方回归理性，共同维护全球自由贸易体系。尽管贸易战没有赢家，但中国有信心通过一系列有力的反制措施，保护自身的经济安全和发展利益。,,,,反击贸易战,1,0,1,2024-11-21 16:24,荣耀Magic V,,,,,黄V,会员,9
5101950248943718,P0OJyBwFw,5705716403,井蛙de世界,这又说明什么呢？#反击贸易战##中美贸易战新主张#,,,,"反击贸易战,中美贸易战新主张",3,10,46,2024-11-18 06:39,,https://wx4.sinaimg.cn/large/006e8BtVgy1hvpzynhcu5j30wi2b94qp.jpg,,,,普通用户,会员,6
5100306284938915,P07Y0kIPV,1583444052,匯先生,美国向外输出的最主要产品是美元，这就注定它会是一个贸易逆差国家。特朗普想把美国打造成贸易顺差国家，那么美元的霸权地位将不复存在，这里面存在着矛盾。连我这样的普通人都明白的道理，川普肯定也懂，所以他的相关行动很可能是口号大于实际。美国只能维持一种相对平衡的状态，这才符合其利益最大化。一下子在全球开征那么高的关税不太可能，如果真这样做，美国必然会加剧通膨，美元霸权也会瓦解。#反击贸易战##外汇#,,,,"反击贸易战,外汇",0,0,0,2024-11-13 17:47,iPhone客户端,,,,,普通用户,非会员,0
5100237184570812,P06ayjb4M,7571254478,外贸出口踏行人,国际物流超话经过数月的维权，相信法律是公平公正的，无良货代嘴脸另人恶心至极。跨境电商超话#跨境电商物流##透过窗口看浙江#外贸超话#清关#外贸SOHO超话深圳超话今日头条超话#电商##义乌文交会##我要上热门##打赢贸易战##反击贸易战#L外贸Vicky业务员的微博视频,,,,"跨境电商物流,透过窗口看浙江,清关,电商,义乌文交会,我要上热门,打赢贸易战,反击贸易战",0,0,0,2024-11-13 13:12,国际物流超话,,"http://f.video.weibocdn.com/o0/PbIyRQjslx08jylZPXW001041200jsM70E010.mp4?label=mp4_hd&template=544x968.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142776&ssig=0%2FLUdB7GWP&KID=unistore,video",,,普通用户,非会员,0
5098350724517275,OFgyciX9h,1255790417,东方宇宙哥,O特朗普当选后，你不知道的世界格局影响（完结篇）#美国大选##财经##反击贸易战##川普遇刺#专栏·宇宙哥聊政经,,,,"美国大选,财经,反击贸易战,川普遇刺",0,0,1,2024-11-08 08:16,iPhone 14 Pro,,,,,普通用户,非会员,0
5098015221879658,OF7P47SZ4,2041758971,LYTIMEDANCE,#芯片##追踪美国大选##反击贸易战#未来可能对美芯片加60%-100%关税！国产芯片将迎来黄金发展期！未来特对东大加税，作为对等东大也要对其加税，但是货值没有那么多～为了保护自己刚刚起步的芯片产业对等选择一定会对美芯片加60%-100%的关税！有了关税保护芯片产业将迎来黄金发展期，拭目以待！,,,,"芯片,追踪美国大选,反击贸易战",0,1,0,2024-11-07 10:03,HUAWEI P40 Pro 5G,,,,,普通用户,非会员,0
5096603848019643,OEx6ExEh5,3282659472,天外微尘,#C919和ARJ21首次双机编队飞行#天外之音超话兵来将挡水来土掩：————礼尚往来！！！生死看淡：————不服就干！！！#反击贸易战#L墨坛的微博视频,,,,"C919和ARJ21首次双机编队飞行,反击贸易战",0,3,1,2024-11-03 12:35,天外之音超话,,"http://f.video.weibocdn.com/u0/LvsAAJUngx08jgqnxhLG01041200ILFS0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142776&ssig=Xc4UYsYubF&KID=unistore,video",,,黄V,会员,7
5095964974518819,OEgudiXyb,5933827821,桃乐丝公牛血,桃乐丝家族自90年代入驻中国市场以来，一直深受喜爱，成为中国市场西班牙葡萄酒的象征，面对贸易保护主义进一步提高关税的行业困境，桃乐丝家族第五代传承人MiguelTorres先生，在CGTN的采访中呼吁自由贸易，开放更多的市场来保持贸易的流通#欧盟关税#桃乐丝公牛血超话#桃乐丝家族##反击贸易战##葡萄酒#西班牙旅行超话#自由贸易##进口葡萄酒##葡萄酒推荐#西班牙超话L桃乐丝公牛血的微博视频,,,,"欧盟关税 ,桃乐丝家族 ,反击贸易战,葡萄酒 ,自由贸易 ,进口葡萄酒,葡萄酒推荐",1,2,4,2024-11-01 18:16,iPhone客户端,,"http://f.video.weibocdn.com/o0/aEBYIeIZlx08jfyatszm01041200ySwp0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142776&ssig=gDKuX%2FD1HL&KID=unistore,video",,,蓝V,非会员,0
5095187111740753,ODWfB7iQF,7571254478,外贸出口踏行人,"经过数月的维权，相信法律是公平公正的，无良货代的嘴脸另人恶心至极，选择货代1️⃣定要擦亮眼睛。#转口贸易##透过窗口看浙江##跨境出海#跨境人超话#红海##电商很想聊##电商之声##物流专线,回程车,大件运输,危险品运输#热门榜单超话#清关##我要上热门##我要上同城精选##义乌文交会##反击贸易战##电商#L外贸Vicky业务员的微博视频",,,,"转口贸易,透过窗口看浙江,跨境出海,红海,电商很想聊,电商之声,物流专线,回程车,大件运输,危险品运输,清关,我要上热门,我要上同城精选,义乌文交会,反击贸易战,电商",1,0,1,2024-10-30 14:45,iPhone客户端,,"http://f.video.weibocdn.com/o0/5hOF0yXmlx08jc7LyU1i01041200kljC0E010.mp4?label=mp4_hd&template=544x968.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142776&ssig=kR3aCVc11T&KID=unistore,video",,,普通用户,非会员,0
5095112724188332,ODUjChzzK,1421629890,懿之拾穗,【欧盟终于下手啦！正式启动为期五年的对华电动车反补贴税征缴，最高达35.3%】#欧盟##欧盟即将对华电动车加征关税#比利时首都布鲁塞尔时间10月29日，欧盟委员会发布消息称结束了反补贴调查，决定对从中国进口的电动汽车（BEV）征收为期五年的最终反补贴税。针对中国大陆的反补贴税将于10月31日起正式实施。欧盟此次征税更像小孩子赌气，对那些“不听话”的中企征缴高额关税，“听话的”则给予“优惠”，具体征税比例如下：比亚迪：17.0%吉利：18.8%上汽集团：35.3%其他“合作”公司：20.7%特斯拉（中国）：7.8%欧盟委员会执行副主席兼贸易委员东布罗夫斯基斯大言不惭的声称：“欧盟仍然是开放、公平和基于规则的贸易的全球捍卫者，”并辩称此举是“适度、有针对性的”，是“为了维护公平的市场惯例和欧洲的工业基础。”近年来，伴随中国的不断壮大和崛起，欧盟对华立场愈发强硬。欧盟一大面经济和贸易上离不开中国，另一方面又把中国视为竞争对手和系统性对手，此次欧盟成员国在对华加征电动汽车关税问题最终达成一致，说明欧盟正在步美国的后尘，我们应当未雨绸缪，制定系统性对欧策略！#反击贸易战##电动车#新能源汽车超话,,,,"欧盟,欧盟即将对华电动车加征关税,反击贸易战,电动车",0,0,0,2024-10-30 09:49,新能源汽车超话,"https://wx3.sinaimg.cn/large/54bc59c2ly1hv46q13f6kj20d209t0ts.jpg,https://wx4.sinaimg.cn/large/54bc59c2ly1hv46q19cboj20ih0dvad5.jpg,https://wx2.sinaimg.cn/large/54bc59c2ly1hv46q1erksj20cv09n0tn.jpg,https://wx3.sinaimg.cn/large/54bc59c2ly1hv46q1mwo8j20pn0j8wkf.jpg,https://wx1.sinaimg.cn/large/54bc59c2ly1hv46q1u0y7j20m10gidkn.jpg,https://wx4.sinaimg.cn/large/54bc59c2ly1hv46q219x4j20ft0bvwh8.jpg,https://wx2.sinaimg.cn/large/54bc59c2ly1hv46q293qnj20hw0cp41h.jpg,https://wx3.sinaimg.cn/large/54bc59c2ly1hv46q2gd60j20ci09egn1.jpg,https://wx4.sinaimg.cn/large/54bc59c2ly1hv46q2mc1jj20h80cxgob.jpg",,,,黄V,非会员,0
5094912628097732,ODP6SxYAA,6256258692,闪电之春,特朗普重返白宫的可能性在变大，一家重要国际机构已经提前奉劝特朗普，跟中国打贸易战是不明智的，应该放弃第一任期的做法。世界货币基金会发布的报告指出，美国的贸易逆差与中国的顺差几乎不存在关联，不管有无中国介入，美国的逆差都会增大。离开美国，中国的顺差也不会减小。美国的逆差与中国的顺差都是各自国内经济形势形成的。世界货币基金会为中国说了一些公道话，认为中国的顺差并非“补贴”等政策形成的，也就否定了美国对华贸易战的逻辑，提醒美国针对中国的产业政策是不可能成功的。美方从2018年开始的关税政策并没有提振美国制造业，也没有冲击中国制造业，总之，并没有达到美方预期效果。特朗普是一个很固执的人，不太可能接受国际货币基金会的忠告，贸易战届时将会有变本加厉的趋势。特朗普挥舞的“关税大棒”首先伤害的将是美国自身，中国已经经历了严峻考验，不乏奉陪到底的信心与勇气。#特朗普##美国##美国大选##美国2024年总统大选##中美贸易战新主张##反击贸易战##中国##中美关系##经济#,,,,"特朗普,美国,美国大选,美国2024年总统大选,中美贸易战新主张,反击贸易战,中国,中美关系,经济",0,2,17,2024-10-29 20:34,荣耀50 5G,https://wx1.sinaimg.cn/large/006PoCGggy1hv3jlpk85fj30rw0h2q5s.jpg,,,,黄V,会员,7
5094175282299337,ODvVC9Ea5,6256258692,闪电之春,美国洛马公司和五角大楼最近都承认，在F-35战斗机的零件中包含不少“中国制造”。离开中国，F-35的生产面临停摆的窘境。众所周知，F-35号称“天空猎鹰”，被誉为美国国防力量“皇冠上的明珠”。然而，它发动机上的重要组件涡轮中的磁铁是由中国产的钴和钐合金所制成，目前根本找不到替代产家与替代品。可见，“中国制造”对全球供应链的渗透力，已经深深嵌入世界产业体系，美国军工产业也不例外。所以说，与中国“脱钩”，或者说“去中国化”，纯属一厢情愿的幻想。美国许多高科制造领域非常依赖中国，没有哪个国家能够轻易填补“中国制造”留下的空缺。出于对美国发起贸易战的反制，我国加强了某些产品的出口管制。由此产生的后果已经叫美国的某些关键企业叫苦不迭，包括生产F-35的军工巨头洛马公司。#f-35##美国##中国##军工##供应链##美国##中国##反击贸易战##中国制造#,,,,"f-35,美国,中国,军工,供应链,反击贸易战,中国制造",4,5,27,2024-10-27 19:44,荣耀50 5G,https://wx4.sinaimg.cn/large/006PoCGggy1hv16z3mz2mj30u00isgrd.jpg,,,,黄V,会员,7
5078296123673439,OwQQ4fpD1,1500243557,不是神话168,美国贸易代表署（USTR）告诉路透社记者，已在13日敲定多项对中国产品提高关税措施，包括对电动车征收100%，太阳能电池征收50%，钢、铝、电动车电池及关键性矿物征收25%关税，将从9月27日起生效。#中美关系#日常超话#反击贸易战#,,,,"中美关系,反击贸易战",0,0,0,2024-09-14 00:06,日常超话,,,,,黄V,非会员,0
5054970909690566,On42KEEXs,7898340539,宁波玄信风鸽文化传媒,中国对外贸易反击#欧盟##反击贸易战##国际经济#L宁波玄信风鸽文化传媒的微博视频,,,,"欧盟,反击贸易战,国际经济",0,1,0,2024-07-11 15:20,微博视频号,,"http://fb.video.weibocdn.com/o8/cFfuc1NNlx08gl7seWWA010412001FJ20E018.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142946&ssig=awJo%2B3DFuj&KID=unistore,video",,,蓝V,非会员,0
5046012930425919,Ojj0p1MNF,5946063701,VanTalk,制造业创造财富，金融和互联网不创造财富，是财富的二次分配。LVanTalk的微博视频,,,,,38,19,135,2024-06-16 22:04,iPhone 15 Pro(原色钛金属),,"http://f.video.weibocdn.com/o0/vRZ1IZeWlx08fHGWzufu01041201dVul0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763142946&ssig=5HRZli0VZ0&KID=unistore,video",,,,非会员,0
5046194403804351,OjnJ6fXGv,1807019022,名之成,那两桌他们拐弯抹角地去吃。他们不这样去吃，就没什么可吃的。人能不吃吗？#反击贸易战##中美贸易战新主张##中美博弈#,,,,"反击贸易战,中美贸易战新主张,中美博弈",0,0,135,2024-06-17 10:06,OPPO A9,,,5046012930425919,,普通用户,会员,7
